x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,value,Timestamp
3.141592654,1.570796327,3.141592654,-1.570796327,0,3.141592654,-1.570796327,0,3.141592654,0,-1.570796327,1.570796327,0,0,0,-1.570796327,0,3.141592654,-1.570796327,1.570796327,3.141592654,1.570796327,0,0,0,-1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,0,0,0,3.141592654,1.570796327,3.141592654,0,3.141592654,0,3.141592654,-1.570796327,0,0,-1.570796327,-1.570796327,0,3.141592654,0.473125,114392
-1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,0,3.141592654,0,0,1.570796327,-1.570796327,-1.570796327,-1.570796327,0,-1.570796327,0,1.570796327,-1.570796327,-1.570796327,1.570796327,0,3.141592654,0,-1.570796327,3.141592654,0,-1.570796327,0,3.141592654,-1.570796327,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,0,-1.570796327,0,3.141592654,1.570796327,0,-1.570796327,1.570796327,-1.570796327,3.141592654,3.141592654,0.469697265625,124785
3.141592654,1.570796327,1.570796327,0,1.570796327,-1.570796327,0,3.141592654,1.570796327,0,3.141592654,3.141592654,0,-1.570796327,3.141592654,0,3.141592654,0,3.141592654,-1.570796327,3.141592654,3.141592654,-1.570796327,0,3.141592654,3.141592654,0,1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,3.141592654,0,-1.570796327,1.570796327,0,0,-1.570796327,1.570796327,-1.570796327,3.141592654,0,1.570796327,-1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,-1.570796327,0.47037109375,135223
-1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,0,3.141592654,3.141592654,3.141592654,1.570796327,-1.570796327,0,1.570796327,1.570796327,1.570796327,0,-1.570796327,1.570796327,0,0,0,3.141592654,-1.570796327,-1.570796327,1.570796327,0,3.141592654,-1.570796327,0,3.141592654,1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,0,-1.570796327,1.570796327,0,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,0.465966796875,145787
0,0,-1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0,1.570796327,0,3.141592654,-1.570796327,-1.570796327,1.570796327,0,0,1.570796327,3.141592654,-1.570796327,-1.570796327,0,-1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,0,-1.570796327,0,-1.570796327,-1.570796327,0,0,-1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,1.570796327,1.570796327,1.570796327,0,0,1.570796327,1.570796327,1.570796327,0.48005859375,156183
-1.570796327,-1.570796327,0,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,0,3.141592654,3.141592654,1.570796327,0,-1.570796327,1.570796327,3.141592654,3.141592654,-1.570796327,1.570796327,1.570796327,0,3.141592654,0,1.570796327,0,-1.570796327,3.141592654,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,0,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,0,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,0,3.141592654,-1.570796327,-1.570796327,1.570796327,0.47392578125,166643
3.141592654,-1.570796327,3.141592654,0,1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,-1.570796327,0,0,0,0,3.141592654,-1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,3.141592654,0,-1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,0,0,3.141592654,1.570796327,0,1.570796327,0,0,0,3.141592654,3.141592654,0,-1.570796327,1.570796327,3.141592654,1.570796327,0,1.570796327,0,0,1.570796327,0.44994140625,176545
1.570796327,1.570796327,3.141592654,0,3.141592654,1.570796327,0,0,0,1.570796327,0,3.141592654,1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,0,0,-1.570796327,-1.570796327,3.141592654,3.141592654,3.141592654,1.570796327,0,1.570796327,3.141592654,0,3.141592654,0,0,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,-1.570796327,0,0,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0.477548828125,186593
1.570796327,3.141592654,3.141592654,0,1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,1.570796327,0,1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,0,0,-1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,0,3.141592654,0,1.570796327,0,3.141592654,-1.570796327,1.570796327,1.570796327,1.570796327,0,1.570796327,-1.570796327,0,3.141592654,1.570796327,0.47244140625,197220
0,0,1.570796327,0,1.570796327,0,-1.570796327,1.570796327,-1.570796327,0,3.141592654,0,1.570796327,3.141592654,0,0,-1.570796327,-1.570796327,3.141592654,0,-1.570796327,1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,-1.570796327,0,1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,0,0,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,1.570796327,0,-1.570796327,0,3.141592654,-1.570796327,1.570796327,0.464345703125,203040
