x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,value,Timestamp
3.141592654,3.141592654,3.141592654,1.570796327,3.141592654,3.141592654,3.141592654,0,-1.570796327,0,3.141592654,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,0,3.141592654,1.570796327,1.570796327,1.570796327,0,1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,0,0,-1.570796327,0,0,1.570796327,0.4737109375,10556
1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,0,-1.570796327,0,0,0,-1.570796327,3.141592654,0,0,1.570796327,3.141592654,3.141592654,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,0,1.570796327,0,0,3.141592654,0,0,0,1.570796327,0,3.141592654,0,3.141592654,1.570796327,-1.570796327,1.570796327,0,0,1.570796327,-1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,0.476669921875,20122
0,0,-1.570796327,0,-1.570796327,3.141592654,3.141592654,3.141592654,-1.570796327,1.570796327,0,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,3.141592654,0,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,0,0,3.141592654,1.570796327,3.141592654,0,3.141592654,0,3.141592654,0,-1.570796327,3.141592654,-1.570796327,0,0,-1.570796327,1.570796327,-1.570796327,0,0,-1.570796327,1.570796327,3.141592654,1.570796327,0,1.570796327,-1.570796327,0.47216796875,29591
3.141592654,3.141592654,1.570796327,-1.570796327,3.141592654,0,3.141592654,1.570796327,1.570796327,3.141592654,1.570796327,0,0,1.570796327,0,1.570796327,0,1.570796327,0,-1.570796327,1.570796327,0,1.570796327,1.570796327,3.141592654,0,1.570796327,1.570796327,0,1.570796327,3.141592654,0,3.141592654,1.570796327,1.570796327,-1.570796327,0,-1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,0,1.570796327,1.570796327,-1.570796327,0,0,-1.570796327,0.476923828125,39343
1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,3.141592654,-1.570796327,0,0,3.141592654,1.570796327,0,0,3.141592654,0,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,0,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,0,1.570796327,1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0,3.141592654,-1.570796327,-1.570796327,0,1.570796327,-1.570796327,-1.570796327,3.141592654,0.47515625,49902
1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,3.141592654,0,3.141592654,0,3.141592654,0,-1.570796327,0,3.141592654,1.570796327,0,1.570796327,0,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,0,-1.570796327,-1.570796327,0,3.141592654,1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,0,1.570796327,0,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,3.141592654,-1.570796327,-1.570796327,0,0,0.470751953125,59906
1.570796327,0,3.141592654,0,-1.570796327,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,0,-1.570796327,3.141592654,0,0,3.141592654,1.570796327,3.141592654,0,1.570796327,1.570796327,0,-1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0,0,1.570796327,3.141592654,3.141592654,0,1.570796327,3.141592654,0,1.570796327,0,1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,0,1.570796327,0.468623046875,69701
0,0,3.141592654,0,-1.570796327,-1.570796327,3.141592654,0,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,0,3.141592654,0,1.570796327,0,3.141592654,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,0,-1.570796327,3.141592654,0,0,1.570796327,-1.570796327,0,1.570796327,-1.570796327,0,1.570796327,3.141592654,-1.570796327,0,3.141592654,3.141592654,0,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,0.46431640625,79324
3.141592654,0,3.141592654,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,0,1.570796327,3.141592654,0,-1.570796327,0,-1.570796327,3.141592654,3.141592654,-1.570796327,1.570796327,0,3.141592654,3.141592654,0,0,3.141592654,0,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,0,-1.570796327,-1.570796327,0,0,0,1.570796327,0,0,0,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,0.469892578125,88863
1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,0,0,1.570796327,0,3.141592654,-1.570796327,0,3.141592654,3.141592654,0,0,3.141592654,3.141592654,0,-1.570796327,3.141592654,-1.570796327,0,3.141592654,0,-1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,0,1.570796327,-1.570796327,-1.570796327,0,0,1.570796327,0,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,0.4699609375,98700
3.141592654,0,-1.570796327,0,1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,0,3.141592654,3.141592654,0,3.141592654,0,-1.570796327,1.570796327,0,-1.570796327,3.141592654,1.570796327,0,1.570796327,-1.570796327,3.141592654,0,3.141592654,-1.570796327,3.141592654,-1.570796327,0,-1.570796327,1.570796327,-1.570796327,0,0,3.141592654,0,1.570796327,3.141592654,-1.570796327,0.47849609375,108624
