x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,value,Timestamp
1.570796327,0,0,-1.570796327,0,3.141592654,-1.570796327,1.570796327,0,1.570796327,1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,0,1.570796327,0,3.141592654,0,-1.570796327,0,0,-1.570796327,-1.570796327,-1.570796327,0,-1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,0,0,0,0,1.570796327,3.141592654,3.141592654,1.570796327,1.570796327,1.570796327,0,0,-1.570796327,-1.570796327,1.570796327,-1.570796327,0.476015625,107812
0,0,3.141592654,-1.570796327,-1.570796327,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,3.141592654,1.570796327,0,1.570796327,-1.570796327,0,1.570796327,0,3.141592654,3.141592654,0,-1.570796327,1.570796327,-1.570796327,0,3.141592654,3.141592654,3.141592654,0,1.570796327,-1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,0,0,0.46666015625,117734
0,1.570796327,-1.570796327,-1.570796327,-1.570796327,1.570796327,3.141592654,3.141592654,0,0,3.141592654,3.141592654,0,0,3.141592654,1.570796327,-1.570796327,-1.570796327,0,3.141592654,0,1.570796327,1.570796327,3.141592654,3.141592654,-1.570796327,0,3.141592654,-1.570796327,3.141592654,3.141592654,0,3.141592654,-1.570796327,0,-1.570796327,1.570796327,3.141592654,-1.570796327,0,1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,0,1.570796327,0,3.141592654,0.457998046875,127438
-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,-1.570796327,0,0,-1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,0,-1.570796327,0,1.570796327,0,0,3.141592654,0,-1.570796327,-1.570796327,0,3.141592654,-1.570796327,0,1.570796327,0,0,0,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,0,1.570796327,-1.570796327,1.570796327,3.141592654,3.141592654,3.141592654,0.47427734375,137346
3.141592654,1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,0,1.570796327,0,1.570796327,3.141592654,-1.570796327,-1.570796327,0,3.141592654,0,3.141592654,0,1.570796327,0,0,3.141592654,1.570796327,1.570796327,0,3.141592654,-1.570796327,3.141592654,0,0,3.141592654,1.570796327,0,3.141592654,0,1.570796327,3.141592654,0,-1.570796327,0,3.141592654,0,-1.570796327,3.141592654,0.482978515625,146719
1.570796327,1.570796327,0,0,1.570796327,1.570796327,3.141592654,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0,1.570796327,-1.570796327,0,-1.570796327,3.141592654,0,0,1.570796327,0,3.141592654,3.141592654,3.141592654,0,1.570796327,3.141592654,-1.570796327,-1.570796327,3.141592654,3.141592654,0,3.141592654,1.570796327,1.570796327,1.570796327,0,1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,0,-1.570796327,0,3.141592654,1.570796327,3.141592654,0.487236328125,156398
0,-1.570796327,3.141592654,3.141592654,0,1.570796327,3.141592654,0,3.141592654,0,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,0,1.570796327,3.141592654,-1.570796327,0,3.141592654,0,3.141592654,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,1.570796327,1.570796327,0,3.141592654,1.570796327,1.570796327,3.141592654,0,0,0,1.570796327,3.141592654,3.141592654,0,1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,3.141592654,0.47078125,166139
-1.570796327,1.570796327,0,-1.570796327,1.570796327,0,0,-1.570796327,1.570796327,1.570796327,0,3.141592654,1.570796327,3.141592654,0,1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,3.141592654,0,-1.570796327,0,-1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,0,1.570796327,3.141592654,1.570796327,1.570796327,-1.570796327,0,3.141592654,-1.570796327,3.141592654,0,0,0,3.141592654,-1.570796327,0,1.570796327,1.570796327,1.570796327,0.46220703125,175726
3.141592654,-1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,0,-1.570796327,1.570796327,0,3.141592654,3.141592654,3.141592654,0,-1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,3.141592654,0,0,1.570796327,0,1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,0,0,0,-1.570796327,-1.570796327,-1.570796327,0,0.47451171875,185526
-1.570796327,-1.570796327,0,1.570796327,0,1.570796327,0,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,0,3.141592654,3.141592654,1.570796327,1.570796327,1.570796327,0,-1.570796327,-1.570796327,1.570796327,1.570796327,3.141592654,0,3.141592654,3.141592654,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,0,-1.570796327,0,1.570796327,-1.570796327,0,-1.570796327,0,0,1.570796327,1.570796327,0,-1.570796327,1.570796327,3.141592654,0,0,0.470224609375,195112
