x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,value,Timestamp
3.141592654,1.570796327,-1.570796327,3.141592654,0,0,1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,3.141592654,1.570796327,0,3.141592654,1.570796327,0,3.141592654,-1.570796327,1.570796327,0,0,1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,0,0,-1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,1.570796327,0,1.570796327,0,1.570796327,3.141592654,3.141592654,1.570796327,0,0,-1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,0.456181640625,105905
1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,1.570796327,0,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,0,3.141592654,1.570796327,-1.570796327,0,1.570796327,0,3.141592654,1.570796327,1.570796327,-1.570796327,0,1.570796327,0,-1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,0,-1.570796327,-1.570796327,0,3.141592654,3.141592654,0.476025390625,116075
-1.570796327,3.141592654,1.570796327,-1.570796327,0,0,3.141592654,3.141592654,3.141592654,0,3.141592654,-1.570796327,3.141592654,-1.570796327,0,1.570796327,0,-1.570796327,0,1.570796327,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,-1.570796327,1.570796327,0,3.141592654,3.141592654,0,1.570796327,-1.570796327,1.570796327,3.141592654,0,-1.570796327,0,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0,0,-1.570796327,1.570796327,-1.570796327,3.141592654,0,0.470947265625,125619
-1.570796327,3.141592654,1.570796327,0,1.570796327,0,0,-1.570796327,3.141592654,1.570796327,3.141592654,3.141592654,3.141592654,3.141592654,-1.570796327,0,0,0,3.141592654,3.141592654,-1.570796327,0,0,-1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,3.141592654,0,1.570796327,1.570796327,-1.570796327,0,0,1.570796327,3.141592654,3.141592654,0,0,1.570796327,3.141592654,-1.570796327,0,1.570796327,3.141592654,0.472216796875,135010
3.141592654,0,1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,1.570796327,-1.570796327,-1.570796327,0,1.570796327,1.570796327,0,-1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,0,-1.570796327,3.141592654,1.570796327,0,3.141592654,1.570796327,3.141592654,1.570796327,1.570796327,3.141592654,1.570796327,0,1.570796327,-1.570796327,-1.570796327,0,1.570796327,1.570796327,1.570796327,3.141592654,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,-1.570796327,-1.570796327,0.4696484375,145242
3.141592654,-1.570796327,0,-1.570796327,-1.570796327,-1.570796327,1.570796327,-1.570796327,0,3.141592654,1.570796327,0,1.570796327,-1.570796327,3.141592654,0,1.570796327,0,-1.570796327,-1.570796327,1.570796327,0,0,1.570796327,-1.570796327,3.141592654,0,1.570796327,0,1.570796327,1.570796327,0,0,1.570796327,1.570796327,0,1.570796327,3.141592654,-1.570796327,1.570796327,-1.570796327,0,1.570796327,0,3.141592654,0,1.570796327,-1.570796327,-1.570796327,-1.570796327,0.47421875,154682
0,-1.570796327,-1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,0,0,0,0,1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,1.570796327,0,0,1.570796327,3.141592654,0,1.570796327,1.570796327,1.570796327,0,1.570796327,-1.570796327,0,1.570796327,1.570796327,3.141592654,1.570796327,3.141592654,-1.570796327,0,-1.570796327,-1.570796327,0,0,-1.570796327,3.141592654,0,0,-1.570796327,-1.570796327,1.570796327,1.570796327,-1.570796327,1.570796327,0.4703515625,164132
1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,0,1.570796327,0,-1.570796327,1.570796327,-1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,-1.570796327,0,1.570796327,0,1.570796327,0,0,1.570796327,-1.570796327,0,-1.570796327,3.141592654,3.141592654,0,1.570796327,0,1.570796327,1.570796327,1.570796327,3.141592654,-1.570796327,0,0,-1.570796327,0,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,-1.570796327,-1.570796327,3.141592654,0.46982421875,173909
3.141592654,-1.570796327,-1.570796327,3.141592654,-1.570796327,1.570796327,1.570796327,-1.570796327,0,1.570796327,1.570796327,1.570796327,3.141592654,0,0,1.570796327,1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,0,3.141592654,-1.570796327,3.141592654,-1.570796327,-1.570796327,1.570796327,1.570796327,0,0,0,-1.570796327,-1.570796327,1.570796327,3.141592654,1.570796327,-1.570796327,1.570796327,0,-1.570796327,-1.570796327,-1.570796327,-1.570796327,0,0,0,3.141592654,3.141592654,-1.570796327,0.4775390625,183797
-1.570796327,0,3.141592654,1.570796327,3.141592654,-1.570796327,-1.570796327,-1.570796327,3.141592654,1.570796327,-1.570796327,0,0,0,1.570796327,-1.570796327,0,0,1.570796327,3.141592654,-1.570796327,1.570796327,3.141592654,-1.570796327,3.141592654,0,0,-1.570796327,0,-1.570796327,1.570796327,0,0,0,3.141592654,3.141592654,3.141592654,1.570796327,-1.570796327,3.141592654,3.141592654,1.570796327,0,0,-1.570796327,0,-1.570796327,0,3.141592654,-1.570796327,0.4812109375,192911
