1.0,7.256575699997484
1.0,7.036669599998277
1.0,7.03373680000368
1.0,6.625606599998719
1.0,6.924749799996789
1.0,6.696246600004088
1.0,6.747315400003572
1.0,6.916892500004906
1.0,6.987067400004889
1.0,6.973464099995908
1.03,7.054234000002907
1.0,7.103400800006057
1.0,6.980889300000854
1.0,6.73015149999992
1.05,6.556894200002716
1.0,7.060558999997738
1.0,6.669578900000488
1.0,6.860394199997245
1.0,6.808654899999965
1.0,7.095590500000981
1.0,7.037135099999432
1.0,6.77231529999699
1.0,6.888516899998649
1.0,6.6858441999938805
1.0,6.5938495000009425
1.0,6.477405799996632
1.0,6.6779028000019025
1.0,6.946002700002282
1.0,7.036920300000929
1.0,6.6081743000031565
1.0,6.8994378999996115
1.0,6.947513599996455
1.0,6.518933300001663
1.0,7.021091599999636
1.0,6.621444900003553
1.0,6.968032700002368
1.0,6.873610499998904
1.0,6.778099399998609
1.0,8.636372000000847
0.99,8.312901299999794
1.0,7.997902299997804
1.0,8.291751299999305
1.0,7.713259399999515
0.98,8.114269500001683
1.0,7.1623666000014055
1.0,7.333340600001975
1.0,7.477548900002148
1.0,7.028310399997281
1.0,7.691582500003278
1.0,7.253106899996055
1.0,7.040635800003656
1.0,7.074368000001414
1.05,7.210553900004015
1.0,7.138031000002229
1.0,7.365638900002523
1.0,6.9838958000036655
1.0,7.308590699998604
1.0,7.0498993000001065
1.0,8.418199699997786
1.0,7.310694599997078
1.0,7.969341399999394
1.0,7.269841900000756
1.0,7.4586045000032755
1.0,7.448157999999239
1.0,7.783414899997297
1.0,7.42472870000347
1.0,7.433949099999154
1.0,7.583619400000316
1.0,8.016423599998234
1.0,8.025350400006573
1.0,8.295503200002713
1.0,7.976577000001271
1.07,8.0156879999995
1.0,7.97263810000004
1.0,8.660266999999294
1.0,8.36677640000562
1.03,7.643677400003071
1.0,7.657009599999583
1.0,7.217894599998544
1.0,7.493855699998676
1.0,7.616387300004135
1.0,7.414175899997645
1.0,7.356719300005352
1.0,7.872986599999422
1.0,7.255621299998893
1.0,6.996590599999763
1.0,7.349167499996838
1.0,7.300676200000453
1.0,7.595469800005958
1.0,7.96570839999913
1.03,7.574320799998532
1.0,7.568684500001837
1.0,7.5324829000019236
1.0,7.760211799999524
1.0,7.992590200003178
1.0,7.47167300000001
1.0,7.453590400000394
1.0,7.345802099996945
1.0,7.540351399999054
1.0,7.696484499996586
1.0,7.572558100000606
1.0,7.703755499998806
1.0,7.542411900001753
1.0,7.198445800000627
1.0,7.24839119999524
1.0,7.477981399999408
1.0,6.933223899999575
1.0,6.840245100000175
1.0,6.843130799999926
1.0,6.774138100001437
1.0,6.7224557000008645
1.0,6.403028499997163
1.0,7.181963100003486
1.0,7.131216399997356
1.0,7.032533500001591
1.0,6.75247450000461
1.0,6.38928300000407
1.0,6.754478100003325
1.0,7.279996199999005
1.0,6.700572400004603
1.0,6.686385399996652
1.0,6.802763400002732
1.0,6.784691399996518
1.0,6.736367500001506
1.0,6.760613699996611
1.0,6.89674009999726
1.0,6.656693600001745
1.0,6.892054500000086
1.0,6.758397099998547
1.0,6.6966754000022775
1.0,6.94869870000548
1.0,6.655784399998083
1.0,6.668192599994654
1.0,6.742454200000793
1.0,6.985539699999208
1.0,6.7571515000017826
1.0,7.063193000001775
1.06,6.657871299998078
1.0,6.60760129999835
1.0,6.810488900002383
1.0,6.9224667999951635
1.0,6.883537699999579
1.03,6.75628379999398
1.0,6.777212799999688
1.0,6.933365600001707
1.0,6.962444500000856
1.0,7.134120900002017
1.0,6.9787095000065165
1.0,6.934319100000721
1.0,6.853859899994859
1.0,6.648089000002074
1.0,7.106659299999592
1.0,6.810992999999144
1.0,6.767172700005176
1.0,6.773655299999518
1.0,7.03685029999906
1.0,6.868954099998518
1.0,6.773232599996845
1.0,7.015161999996053
1.0,6.986276799994812
1.0,6.610751300002448
1.0,6.776067000006151
1.0,6.651980599999661
1.0,6.760877900000196
1.0,6.6790743000019575
1.0,6.684071399999084
1.0,6.633272300001408
1.0,6.685230499999307
1.0,6.564545900000667
1.0,6.769024000001082
1.0,7.030624200000602
1.0,6.898292099998798
1.0,6.763027300003159
1.0,6.915657699995791
1.0,7.02949400000216
1.0,6.620530600004713
1.0,6.573175899997295
1.0,6.658897400004207
1.0,6.8685318999996525
1.0,7.0105164000051445
1.0,6.980196999997133
1.0,6.592771700001322
1.0,6.811115200005588
1.0,6.806917399997474
1.0,7.028624000005948
1.0,6.627754900000582
1.0,6.7424275999946985
1.0,6.846876200004772
1.0,6.748635900003137
1.03,6.804521600002772
1.0,6.749407700001029
1.0,6.5999563000004855
1.0,6.33339210000122
1.0,6.583700099996349
0.99,7.0118913000042085
1.0,7.04340570000204
1.0,6.853885500000615
1.0,6.746310199996515
1.0,7.101064900001802
1.0,6.882471000004443
1.0,6.7602352000030805
1.0,6.807689299996127
1.0,6.742379700001038
1.0,6.952969400001166
1.0,6.878928400001314
1.0,6.890255699996487
1.0,6.544223500000953
1.0,7.027928299998166
1.0,6.854738800000632
1.0,6.834451800001261
1.02,6.6928129000007175
0.99,6.7860198999987915
1.0,6.790798900001391
1.0,7.161693300004117
1.0,6.970716100004211
1.0,6.970563599999878
1.0,7.212949799999478
1.0,7.051509899996745
1.0,6.811968399997568
1.0,7.098299500001303
1.0,6.8628199999948265
0.99,6.814590399997542
1.0,6.8438766000035685
1.0,7.255998900000122
1.0,6.743927199997415
1.02,7.039106399999582
1.0,6.776782799999637
1.0,6.285941699999967
1.0,7.037558700001682
1.0,7.0925332000042545
1.0,6.723048500003642
1.0,6.592437200000859
1.0,6.583684400000493
1.0,6.700542699996731
1.0,6.8077626999947825
1.0,6.828166999999667
1.0,6.735823900002288
1.0,6.591123799997149
1.0,6.955422099999851
1.0,7.083460199995898
1.0,6.650004000002809
1.0,6.729799900000216
1.0,6.545447900003637
1.0,6.682429000000411
1.0,6.78941649999615
1.0,6.678468899997824
1.0,6.9105042999945
1.0,6.845855299994582
1.0,6.4719839000026695
1.0,6.479584499997145
1.0,6.751203500003612
1.0,7.159117600000172
1.0,6.510589200006507
1.0,6.672640500000853
1.0,6.730245000006107
1.0,6.928736499998195
1.0,7.050387700001011
1.0,6.771260400004394
1.0,6.9740346999969915
1.0,6.842836399999214
1.0,6.735032799995679
1.0,7.064322199999879
1.0,6.852651299996069
0.99,7.129263599999831
1.0,7.029453199997079
1.0,6.876703399997496
1.0,6.713580499999807
1.0,6.8533525000020745
