x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,value,Timestamp
3.141592653589793,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,0,-1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.0,32308
1.5707963267948966,-1.5707963267948966,0,0,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.0,34827
0,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,3.141592653589793,1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.0,37344
1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.0,39863
3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,0,0,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.0,42590
0,-1.5707963267948966,-1.5707963267948966,0,0,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,0,0,1.5707963267948966,1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,3.141592653589793,0,0,3.141592653589793,3.141592653589793,0,0,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,0,-1.5707963267948966,0,0,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,0,0,3.141592653589793,3.141592653589793,1.0,44851
3.141592653589793,-1.5707963267948966,0,3.141592653589793,3.141592653589793,0,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,0,3.141592653589793,0,3.141592653589793,0,1.5707963267948966,0,3.141592653589793,0,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,0,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,0,1.5707963267948966,3.141592653589793,1.0,47405
-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,-1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,0,0,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,0,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,0,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.18,49873
1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,0,0,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,0,0,0,0,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,1.0,52857
0,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,0,3.141592653589793,0,0,0,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,3.141592653589793,0,1.12,55662
0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,0,0,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,0,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,1.5707963267948966,0,0,0,3.141592653589793,0,0,1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.06,58630
0,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,0,0,0,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,0,0,0,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,-1.5707963267948966,1.0,61347
0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,0,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,0,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,0,1.06,64074
0,0,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,0,0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.0,66850
1.5707963267948966,0,0,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,0,0,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.0,69503
0,0,3.141592653589793,1.5707963267948966,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,0,1.0,72082
-1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.12,74816
-1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,0,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,0,0,0,3.141592653589793,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,3.141592653589793,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,1.0,77518
-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.0,80205
-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,0,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,1.0,82891
-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,0,1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,1.5707963267948966,0,0,3.141592653589793,3.141592653589793,0,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,0,1.5707963267948966,3.141592653589793,1.0,85162
3.141592653589793,-1.5707963267948966,0,1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,0,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,0,0,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.0,87720
-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,3.141592653589793,0,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,0,0,0,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.0,90459
