0.725,0.7036454
0.725,0.787401
0.725,0.6809082
0.725,0.6991468
0.725,0.6568674
0.725,0.6538628
0.725,0.6924353
0.725,0.6305184
0.725,0.6355356
0.725,0.6802528
0.725,0.6875071
0.725,0.7234343
0.725,0.6269168
0.725,0.6265545
0.725,0.6737597
0.725,0.6197324
0.725,0.6204609
0.725,0.5791324
0.725,0.6091943
0.725,0.6816376
0.725,0.6682923
0.725,0.6370595
0.725,0.5870935
0.725,0.667533
0.725,0.6975228
0.725,0.6238512
0.725,0.6068451
0.725,0.6503344
0.725,0.638813
0.725,0.6407754
0.725,0.6261496
0.725,0.6200769
0.725,0.598674
0.725,0.6683585
0.725,0.6449866
0.725,0.6276175
0.725,0.655927
0.725,0.6173148
0.725,0.6347618
0.725,0.6202272
0.725,0.6369388
0.725,0.6157074
0.725,0.5953485
0.725,0.6174495
0.725,0.6506843
0.725,0.6260603
0.725,0.6696872
0.725,0.629812
0.725,0.6171377
0.725,0.7196072
0.725,0.6059657
0.725,0.6319147
0.725,0.6348464
0.725,0.6380755
0.725,0.5616986
0.725,0.6173423
0.725,0.568887
0.725,0.6469685
0.725,0.5586309
0.725,0.6497439
0.725,0.6332848
0.725,0.6199687
0.725,0.6087802
0.725,0.5611655
0.725,0.5844517
0.725,0.586715
0.725,0.6704504
0.725,0.5998141
0.725,0.6774276
0.725,0.6137262
0.725,0.6311874
0.725,0.6248984
0.725,0.6879279
0.725,0.582413
0.725,0.5800302
0.725,0.6327988
0.725,0.6329269
0.725,0.5530864
0.725,0.6329229
0.725,0.6384381
0.725,0.557071
0.725,0.6470015
0.725,0.5996901
0.725,0.5759571
0.725,0.6369573
0.725,0.5868779
0.725,0.6186704
0.725,0.5676916
0.725,0.5715203
0.725,0.6236911
0.725,0.6265615
0.725,0.6113816
0.725,0.6397137
0.725,0.6397175
0.725,0.6253251
0.725,0.6302436
0.725,0.6317006
0.725,0.6781679
0.725,0.635868
0.725,0.6451466
0.725,0.6398572
0.725,0.65131
0.725,0.61769
0.725,0.6241732
0.725,0.6305543
0.725,0.6372544
0.725,0.6099547
0.725,0.6822331
0.725,0.6327111
0.725,0.5693659
0.725,0.6469136
0.725,0.6399908
0.725,0.6199331
0.725,0.6988679
0.725,0.664447
0.725,0.6478726
0.725,0.6370825
0.725,0.5617503
0.725,0.6269029
0.725,0.625408
0.725,0.5949174
0.725,0.5957767
0.725,0.5748502
0.725,0.6426276
0.725,0.6177116
0.725,0.6129695
0.725,0.6004413
0.725,0.6238467
