x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,value,Timestamp
0,3.141592653589793,0,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.525,8110
3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.0,8832
0,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,1.0,9548
3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,1.5707963267948966,3.141592653589793,1.825,10306
1.5707963267948966,3.141592653589793,0,0,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,1.0,11054
1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.0,11857
0,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,1.825,12605
1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,0,1.0,13452
1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,1.0,14200
0,3.141592653589793,0,3.141592653589793,1.5707963267948966,0,0,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,3.141592653589793,1.025,14867
0,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.0,15641
3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.475,16401
-1.5707963267948966,0,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0,1.975,17140
3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,0,0,0,0,0,1.525,17793
3.141592653589793,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.0,18490
-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.0,19188
1.5707963267948966,3.141592653589793,0,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.0,19896
-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,-1.5707963267948966,1.0,20665
1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,0,1.0,21390
3.141592653589793,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.825,22134
0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,1.975,22849
-1.5707963267948966,0,0,0,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,3.141592653589793,0,1.0,23497
1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.0,24212
-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,1.0,24965
3.141592653589793,0,0,3.141592653589793,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.0,25659
3.141592653589793,3.141592653589793,-1.5707963267948966,0,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,0,0,1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,2.375,26323
1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,1.0,27066
1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,2.375,27866
0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,0,3.141592653589793,1.0,28578
-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.475,29341
-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,0,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.525,30093
3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.0,30781
-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.825,31508
3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,0,3.141592653589793,1.5707963267948966,0,3.141592653589793,1.0,32222
-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,1.125,33020
3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.0,33760
3.141592653589793,0,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,1.0,34424
-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,0,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.975,35117
0,3.141592653589793,0,3.141592653589793,0,3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,0,3.141592653589793,-1.5707963267948966,0,0,0,1.025,35717
0,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.825,36475
3.141592653589793,0,0,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.075,37171
3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,0,1.0,37890
-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,1.125,38638
0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,-1.5707963267948966,1.0,39319
-1.5707963267948966,-1.5707963267948966,0,0,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,0.725,40024
-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,3.141592653589793,0,0,3.141592653589793,3.141592653589793,1.0,40676
3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,0,0,1.475,41357
1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,3.141592653589793,1.475,42083
1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.0,42818
3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,0,3.141592653589793,0.725,43606
1.5707963267948966,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,0,1.0,44300
1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,0,0,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.0,45010
0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,1.0,45686
3.141592653589793,0,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,0,0,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,1.0,46352
-1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.0,47042
1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,0,1.525,47741
3.141592653589793,1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,0,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.125,48435
3.141592653589793,0,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.425,49117
-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,0,3.141592653589793,1.0,49878
1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,3.141592653589793,1.0,50547
3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.975,51256
1.5707963267948966,3.141592653589793,0,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.0,51967
1.5707963267948966,-1.5707963267948966,0,0,-1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,1.025,52612
3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,0,3.141592653589793,1.5707963267948966,1.0,53315
0,0,-1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,0,0,1.475,53953
1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,1.0,54638
0,1.5707963267948966,0,1.5707963267948966,0,-1.5707963267948966,0,0,3.141592653589793,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,-1.5707963267948966,1.125,55340
0,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,3.141592653589793,0,0,1.5707963267948966,3.141592653589793,0,-1.5707963267948966,1.825,55985
0,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.0,56682
-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,0,0,1.125,57328
1.5707963267948966,1.5707963267948966,0,0,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,0,1.0,57992
1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,3.141592653589793,0,1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,1.0,58681
1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.0,59391
1.5707963267948966,0,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.0,60119
3.141592653589793,3.141592653589793,0,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,1.0,60878
3.141592653589793,0,3.141592653589793,0,0,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,0,0,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.475,61529
3.141592653589793,3.141592653589793,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,0,0,1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,0,-1.5707963267948966,3.141592653589793,1.0,62185
0,3.141592653589793,3.141592653589793,3.141592653589793,0,-1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,0,1.5707963267948966,1.475,62848
1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,0,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,1.0,63563
3.141592653589793,0,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,1.425,64266
3.141592653589793,0,-1.5707963267948966,0,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.0,64961
3.141592653589793,0,1.5707963267948966,0,0,0,1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.0,65613
-1.5707963267948966,1.5707963267948966,3.141592653589793,0,0,0,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.0,66254
1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,0,3.141592653589793,1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.0,66994
0,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,0,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,1.525,67705
-1.5707963267948966,1.5707963267948966,0,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.0,68412
1.5707963267948966,0,-1.5707963267948966,0,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.0,69086
-1.5707963267948966,3.141592653589793,3.141592653589793,0,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,-1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,1.125,69760
0,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,0,3.141592653589793,0.725,70441
3.141592653589793,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,0,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0.725,71141
-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,0,3.141592653589793,0,3.141592653589793,3.141592653589793,0,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,3.141592653589793,2.375,71779
3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,2.375,72475
1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,0,-1.5707963267948966,3.141592653589793,1.425,73258
3.141592653589793,1.5707963267948966,3.141592653589793,0,1.5707963267948966,-1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,1.0,73972
-1.5707963267948966,3.141592653589793,-1.5707963267948966,0,3.141592653589793,1.5707963267948966,-1.5707963267948966,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,3.141592653589793,1.5707963267948966,1.5707963267948966,1.0,74680
-1.5707963267948966,3.141592653589793,0,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,1.525,75359
0,0,3.141592653589793,1.5707963267948966,3.141592653589793,0,1.5707963267948966,0,3.141592653589793,-1.5707963267948966,3.141592653589793,-1.5707963267948966,3.141592653589793,0,-1.5707963267948966,-1.5707963267948966,1.0,76004
3.141592653589793,1.5707963267948966,0,3.141592653589793,3.141592653589793,0,3.141592653589793,1.5707963267948966,0,3.141592653589793,0,0,3.141592653589793,0,-1.5707963267948966,3.141592653589793,1.0,76633
3.141592653589793,0,-1.5707963267948966,0,0,-1.5707963267948966,-1.5707963267948966,1.5707963267948966,0,3.141592653589793,0,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.5707963267948966,1.0,77273
3.141592653589793,-1.5707963267948966,-1.5707963267948966,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,-1.5707963267948966,1.5707963267948966,1.5707963267948966,0,-1.5707963267948966,1.0,77999
-1.5707963267948966,3.141592653589793,1.5707963267948966,-1.5707963267948966,3.141592653589793,0,3.141592653589793,3.141592653589793,0,0,0,0,-1.5707963267948966,3.141592653589793,0,1.5707963267948966,1.825,78634
