1.0,35.23379749999731
1.0,44.32243819998985
1.0,37.77774019999197
1.0,35.113322899997
1.0,35.30389719999221
1.0,35.62653210001008
1.0,38.7497885000048
1.0,36.54759450000711
1.0,37.360848199998145
1.0,36.850476100007654
1.0,35.82621579999977
1.03,36.88172200000554
1.0,35.07952220000152
1.0,36.28625380000449
1.0,35.295994000000064
1.0,36.39306889999716
1.0,35.607447599992156
1.0,37.454281700003776
1.0,36.46423680000589
1.13,36.805403999998816
1.0,37.01114939998661
1.0,32.73315650000586
